name,site,site_id,lang,status,possible_xmltv_ids,source_file
Chérie 25,epgshare01.online,CH1#Chérie.25.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Cielo,epgshare01.online,CH1#Cielo.ch,de,AMBIGUOUS,Cielo.it@HD;Cielo.it@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Ciné+ Classic,epgshare01.online,CH1#Ciné+.Classic.ch,de,AMBIGUOUS,CinePlusClassic.be@SD;CinePlusClassic.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Ciné+ Famiz,epgshare01.online,CH1#Ciné+.Famiz.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Classica,epgshare01.online,DE1#Classica.de,de,AMBIGUOUS,Classica.us@SD;StingrayClassica.ca@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Club MTV,epgshare01.online,DE1#Club.MTV.de,de,AMBIGUOUS,ClubMTV.au@SD;ClubMTVEurope.uk@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
CNBC,epgshare01.online,DE1#CNBC.de,de,AMBIGUOUS,CNBC.us@SD;CNBCAsia.sg@SD;CNBCAustralia.au@SD;CNBCEurope.uk@SD;NikkeiCNBC.jp@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
CNBC UK,epgshare01.online,CH1#CNBC.UK.ch,de,AMBIGUOUS,CNBCEurope.uk@SD;CNBCUK.uk@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
CNN,epgshare01.online,CH1#CNN.ch,de,AMBIGUOUS,CNN.us@SD;CNNIndonesia.id@SD;CNNInternational.us@AsiaPacific;CNNInternational.us@LatinAmerica;CNNInternational.us@MENA;CNNInternational.us@NorthAmerica,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
CNN International,epgshare01.online,DE1#CNN.International.de,de,AMBIGUOUS,CNN.us@SD;CNNInternational.us@AsiaPacific;CNNInternational.us@HD;CNNInternational.us@LatinAmerica;CNNInternational.us@MENA;CNNInternational.us@NorthAmerica;CNNInternational.us@SouthAsia,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Comedy Central,epgshare01.online,CH1#Comedy.Central.ch,de,AMBIGUOUS,ComedyCentral.at@SD;ComedyCentral.au@SD;ComedyCentral.de@SD;ComedyCentral.es@SD;ComedyCentral.fr@SD;ComedyCentral.hu@SD;ComedyCentral.it@SD;ComedyCentral.nl@SD;ComedyCentral.nz@SD;ComedyCentral.pl@SD;ComedyCentral.ro@SD;ComedyCentral.uk@SD;ComedyCentral.us@East;ComedyCentralAfrica.us@SD;ComedyCentralLatinAmerica.us@Brazil;ComedyCentralLatinAmerica.us@Panregional;ParamountComedy.ru@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Comedy Central,epgshare01.online,DE1#Comedy.Central.de,de,AMBIGUOUS,ComedyCentral.at@SD;ComedyCentral.au@SD;ComedyCentral.de@SD;ComedyCentral.es@SD;ComedyCentral.fr@SD;ComedyCentral.hu@SD;ComedyCentral.it@SD;ComedyCentral.nl@SD;ComedyCentral.nz@SD;ComedyCentral.pl@SD;ComedyCentral.ro@SD;ComedyCentral.uk@SD;ComedyCentral.us@East;ComedyCentralAfrica.us@SD;ComedyCentralLatinAmerica.us@Brazil;ComedyCentralLatinAmerica.us@Panregional;ParamountComedy.ru@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
craction,epgshare01.online,DE1#craction.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Craction TV,epgshare01.online,CH1#Craction.TV.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Crime &amp; Investigation,epgshare01.online,CH1#Crime.&.Investigation.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Crime + Investigation,epgshare01.online,CH1#Crime.+.Investigation.ch,de,AMBIGUOUS,CrimePlusInvestigation.ca@SD;CrimePlusInvestigation.de@SD;CrimePlusInvestigation.it@SD;CrimePlusInvestigation.uk@SD;CrimePlusInvestigationAsia.sg@SD;CrimePlusInvestigationBenelux.uk@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
CRIME + INVESTIGATION,epgshare01.online,DE1#CRIME.+.INVESTIGATION.de,de,AMBIGUOUS,CrimePlusInvestigation.ca@SD;CrimePlusInvestigation.de@SD;CrimePlusInvestigation.it@SD;CrimePlusInvestigation.uk@SD;CrimePlusInvestigationAsia.sg@SD;CrimePlusInvestigationBenelux.uk@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Curiosity Channel,epgshare01.online,CH1#Curiosity.Channel.ch,de,AMBIGUOUS,CuriosityChannel.de@SD;CuriosityChannel.us@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Curiosity Channel,epgshare01.online,DE1#Curiosity.Channel.de,de,AMBIGUOUS,CuriosityChannel.de@SD;CuriosityChannel.us@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
DAZN,epgshare01.online,CH1#DAZN.ch,de,AMBIGUOUS,DAZN1.uk@Germany;DAZNFAST.de@HD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
DAZN,epgshare01.online,DE1#DAZN.de,de,AMBIGUOUS,DAZN1.uk@Germany;DAZNFAST.de@HD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
DAZN 1,epgshare01.online,DE1#DAZN.1.de,de,AMBIGUOUS,DAZN1.pt@HD;DAZN1.uk@Portugal;DAZN1.uk@UKHD;ZonaDAZN.it@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
DAZN 2,epgshare01.online,DE1#DAZN.2.de,de,AMBIGUOUS,DAZN2.pt@HD;DAZN2.uk@Portugal;ZonaDAZN2.it@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
De Pelicula,epgshare01.online,CH1#De.Pelicula.ch,de,AMBIGUOUS,DePeliculaEuropa.mx@SD;DePeliculaLatinAmerica.mx@SD;DePeliculaUS.us@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Deluxe Dance,epgshare01.online,DELUXEMUSIC1#Deluxe.Dance.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DELUXEMUSIC1.channels.xml
Deluxe Lounge,epgshare01.online,DELUXEMUSIC1#Deluxe.Lounge.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DELUXEMUSIC1.channels.xml
Deluxe Rock,epgshare01.online,DELUXEMUSIC1#Deluxe.Rock.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DELUXEMUSIC1.channels.xml
DF1,epgshare01.online,DE1#DF1.de,de,AMBIGUOUS,DF1.de@SD;ServusTV.at@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
DFB Play,epgshare01.online,DE1#DFB.Play.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Discovery HD,epgshare01.online,DE1#Discovery.HD.de,de,AMBIGUOUS,DiscoveryAsia.sg@SD;DiscoveryChannel.it@HD;DiscoveryChannel.it@SD;DiscoveryChannel.uk@UKHD;DiscoveryChannelEurope.uk@CzechRepublic,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Disney Channel,epgshare01.online,DE1#Disney.Channel.de,de,AMBIGUOUS,DisneyChannel.bg@SD;DisneyChannel.br@SD;DisneyChannel.ca@East;DisneyChannel.cz@SD;DisneyChannel.de@SD;DisneyChannel.es@SD;DisneyChannel.fr@SD;DisneyChannel.hu@SD;DisneyChannel.in@SD;DisneyChannel.nl@SD;DisneyChannel.pl@SD;DisneyChannel.pt@HD;DisneyChannel.pt@SD;DisneyChannel.ro@SD;DisneyChannelEMEA.uk@SD;DisneyChannelLatinAmerica.ar@Center;DisneyChannelLatinAmerica.ar@North;DisneyChannelLatinAmerica.ar@South;DisneyChannelScandinavia.uk@SD;DisneyJunior.es@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
DMAX,epgshare01.online,CH1#DMAX.ch,de,AMBIGUOUS,DMAX.de@SD;DMAX.es@SD;DMAX.it@SD;DMAX.tr@SD;DMAX.uk@Ireland;DMAX.uk@UK;DMAXSoutheastAsia.sg@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
DMAX,epgshare01.online,DE1#DMAX.de,de,AMBIGUOUS,DMAX.de@SD;DMAX.es@SD;DMAX.it@SD;DMAX.tr@SD;DMAX.uk@Ireland;DMAX.uk@UK;DMAXSoutheastAsia.sg@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
ducktv,epgshare01.online,CH1#ducktv.ch,de,AMBIGUOUS,ducktv.sk@HD;ducktv.sk@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
DW Deutsch,epgshare01.online,CH1#DW.Deutsch.ch,de,AMBIGUOUS,DW.de@Deutsch;DW.de@DeutschPlus;DW.de@English,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
E! Entertainment Deutschland,epgshare01.online,CH1#E!.Entertainment.Deutschland.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
E4,epgshare01.online,CH1#E4.ch,de,AMBIGUOUS,E4.ie@SD;E4.uk@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
English Club TV,epgshare01.online,CH1#English.Club.TV.ch,de,AMBIGUOUS,EnglishClass.ru@SD;EnglishClubTV.uk@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
eoTV,epgshare01.online,DE1#eoTV.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
ERT World,epgshare01.online,CH1#ERT.World.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
eSports1,epgshare01.online,CH1#eSports1.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
eSports1,epgshare01.online,DE1#eSports1.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
euronews (ger),epgshare01.online,DE1#euronews.(ger).de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Euronews I,epgshare01.online,CH1#Euronews.I.ch,de,AMBIGUOUS,EuronewsEnglish.fr@SD;EuronewsItalian.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Eurosport 1,epgshare01.online,DE1#Eurosport.1.de,de,AMBIGUOUS,Eurosport1.fr@France;Eurosport1.fr@Germany;Eurosport1.fr@Italy;Eurosport1.fr@Netherlands;Eurosport1.fr@Poland;Eurosport1.fr@Romania;Eurosport1.fr@UK;Eurosport1.pt@HD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Eurosport 2,epgshare01.online,DE1#Eurosport.2.de,de,AMBIGUOUS,Eurosport2.fr@France;Eurosport2.fr@Italy;Eurosport2.fr@Netherlands;Eurosport2.fr@Poland;Eurosport2.fr@Romania;Eurosport2.fr@Russia;Eurosport2.fr@UK;Eurosport2.pt@HD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
EXTREME SPORTS,epgshare01.online,DE1#EXTREME.SPORTS.de,de,AMBIGUOUS,ExtremeSportsChannel.nl@SD;ExtremeSportsChannel.ru@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Fashion TV,epgshare01.online,CH1#Fashion.TV.ch,de,AMBIGUOUS,FashionTV.br@SD;FashionTV.in@SD;FashionTV.ru@SD;FashionTV.ua@SD;FashionTVAsia.fr@SD;FashionTVEurope.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Fashion TV,epgshare01.online,DE1#Fashion.TV.de,de,AMBIGUOUS,FashionTV.br@SD;FashionTV.in@SD;FashionTV.ru@SD;FashionTV.ua@SD;FashionTVAsia.fr@SD;FashionTVEurope.fr@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Five,epgshare01.online,CH1#Five.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Fix &amp; Foxi,epgshare01.online,DE1#Fix.&.Foxi.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Fix &amp; Foxi TV,epgshare01.online,CH1#Fix.&.Foxi.TV.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 2,epgshare01.online,CH1#France.2.ch,de,AMBIGUOUS,France2.fr;France2.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 2,epgshare01.online,DE1#France.2.de,de,AMBIGUOUS,France2.fr;France2.fr@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
France 24,epgshare01.online,CH1#France.24.ch,de,AMBIGUOUS,France24.fr;France24.fr@English;France24.fr@French;France24.fr@Spanish,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 24 (engl.),epgshare01.online,DE1#France.24.(engl.).de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
France 24 (franz.),epgshare01.online,DE1#France.24.(franz.).de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
France 24 English,epgshare01.online,CH1#France.24.English.ch,de,AMBIGUOUS,France24.fr@English;France24English.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 3,epgshare01.online,CH1#France.3.ch,de,AMBIGUOUS,France3.fr;France3.fr@National;France3.fr@RhoneAlpes;France3.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 3,epgshare01.online,DE1#France.3.de,de,AMBIGUOUS,France3.fr;France3.fr@National;France3.fr@RhoneAlpes;France3.fr@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
France 4,epgshare01.online,CH1#France.4.ch,de,AMBIGUOUS,France4.fr;France4.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 4,epgshare01.online,DE1#France.4.de,de,AMBIGUOUS,France4.fr;France4.fr@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
France 5,epgshare01.online,CH1#France.5.ch,de,AMBIGUOUS,France5.fr;France5.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
France 5,epgshare01.online,DE1#France.5.de,de,AMBIGUOUS,France5.fr;France5.fr@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
franceinfo,epgshare01.online,CH1#franceinfo.ch,de,AMBIGUOUS,FranceInfo.fr;Franceinfo.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
FreeSports,epgshare01.online,CH1#FreeSports.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
FUSSBALL.TV 1,epgshare01.online,DE1#FUSSBALL.TV.1.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
FUSSBALL.TV 2,epgshare01.online,DE1#FUSSBALL.TV.2.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
FUSSBALL.TV 3,epgshare01.online,DE1#FUSSBALL.TV.3.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Game TV,epgshare01.online,CH1#Game.TV.ch,de,AMBIGUOUS,GameTV.ca@SD;GameTV.ch@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Giallo,epgshare01.online,CH1#Giallo.ch,de,AMBIGUOUS,Giallo.it@HD;Giallo.it@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Golf Channel,epgshare01.online,CH1#Golf.Channel.ch,de,AMBIGUOUS,GolfChannel.fr@SD;GolfChannel.my@SD;GolfChannel.pl@SD;GolfChannel.us@SD;GolfChannelLatinAmerica.us@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
GOLF+,epgshare01.online,CH1#GOLF+.ch,de,AMBIGUOUS,GolfChannel.us@SD;GolfPlus.fr@SD;SuperSportGolf.za@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Grand Genève TV,epgshare01.online,CH1#Grand.Genève.TV.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Great! movies,epgshare01.online,CH1#Great!.movies.ch,de,AMBIGUOUS,GREATmovies.uk@UK;GREATmystery.uk@SD;SkyMoviesGreats.nz@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Great! movies classic,epgshare01.online,CH1#Great!.movies.classic.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
History,epgshare01.online,CH1#History.ch,de,AMBIGUOUS,History.au@SD;History.ca@SD;History.de@SD;History.it@HD;History.it@SD;History.kr@SD;History.nl@HD;History.nl@SD;History.ph@SD;History.pl@SD;History.ro@SD;History.se@SD;History.us@East;History.ve@SD;HistoryAsia.us@SD;HistoryLatinAmerica.us@South,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
HitExpress TV,epgshare01.online,CH1#HitExpress.TV.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Home &amp; Garden TV,epgshare01.online,CH1#Home.&.Garden.TV.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Home &amp; Garden TV,epgshare01.online,DE1#Home.&.Garden.TV.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Home &amp; Garden TV IT,epgshare01.online,CH1#Home.&.Garden.TV.IT.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
i24 News,epgshare01.online,CH1#i24.News.ch,de,AMBIGUOUS,i24NEWSEnglishWorld.il@SD;i24NEWSFrench.il@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Info TV Davos Klosters,epgshare01.online,CH1#Info.TV.Davos.Klosters.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Inhouse Channel,epgshare01.online,CH1#Inhouse.Channel.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
INPLUS,epgshare01.online,CH1#INPLUS.ch,de,AMBIGUOUS,INPLUS.nl@SD;InsightTV.nl@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Italia 1,epgshare01.online,CH1#Italia.1.ch,de,AMBIGUOUS,Italia1.it@HD;Italia1.it@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
K-TV,epgshare01.online,CH1#K-TV.ch,de,AMBIGUOUS,KTV.at@SD;KTV.de@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
K-TV,epgshare01.online,DE1#K-TV.de,de,AMBIGUOUS,KTV.at@SD;KTV.de@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Kanal 7 Int,epgshare01.online,DE1#Kanal.7.Int.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Kanal 9,epgshare01.online,CH1#Kanal.9.ch,de,AMBIGUOUS,Kanal9.ch@SD;Kanal9.se@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
KBS World,epgshare01.online,CH1#KBS.World.ch,de,AMBIGUOUS,KBSWorld.kr@HD;KBSWorld.kr@SD;KBSWorldJapan.jp@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Kiss TV,epgshare01.online,CH1#Kiss.TV.ch,de,AMBIGUOUS,KissTV.ro@SD;KissTV.uk@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
L&apos;Equipe,epgshare01.online,CH1#L'Equipe.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
La 7d,epgshare01.online,CH1#La.7d.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
La Chaine Info,epgshare01.online,CH1#La.Chaine.Info.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
La Télé,epgshare01.online,CH1#La.Télé.ch,de,AMBIGUOUS,LaTele.ch@SD;LaTele.pe@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Las Estrellas,epgshare01.online,CH1#Las.Estrellas.ch,de,AMBIGUOUS,LasEstrellas.mx@SD;LasEstrellasEuropa.mx@SD;LasEstrellasLatinAmerica.mx@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
lfm TV,epgshare01.online,CH1#lfm.TV.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Lionsgate+ (Logo VOD),epgshare01.online,CH1#Lionsgate+.(Logo.VOD).ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
M1,epgshare01.online,CH1#M1.ch,de,AMBIGUOUS,M1.hu@SD;M1Film.hr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
M6,epgshare01.online,CH1#M6.ch,de,AMBIGUOUS,M6.ch@SD;M6.fr@HD;M6.pt@SD;M6International.fr@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Marco Polo TV,epgshare01.online,DE1#Marco.Polo.TV.de,de,AMBIGUOUS,MarcoPoloTV.de@SD;MarcoPoloTravelTV.it@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MCM Top,epgshare01.online,CH1#MCM.Top.ch,de,AMBIGUOUS,MCMTop.fr@SD;MCMTop.pt@HD;MCMTop.ru@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Mezzo,epgshare01.online,CH1#Mezzo.ch,de,AMBIGUOUS,MEZZO.pt@SD;Mezzo.fr@SD;RTL1025TV.it@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Mezzo,epgshare01.online,DE1#Mezzo.de,de,AMBIGUOUS,MEZZO.pt@SD;Mezzo.fr@SD;RTL1025TV.it@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Mezzo Live,epgshare01.online,CH1#Mezzo.Live.ch,de,AMBIGUOUS,MezzoLive.fr@SD;MezzoLive.pt@HD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Motor Trend,epgshare01.online,CH1#Motor.Trend.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Motorvision TV,epgshare01.online,CH1#Motorvision.TV.ch,de,AMBIGUOUS,Motorvision.de@HD;Motorvision.de@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Motorvision TV,epgshare01.online,DE1#Motorvision.TV.de,de,AMBIGUOUS,Motorvision.de@HD;Motorvision.de@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Motorvision+,epgshare01.online,DE1#Motorvision+.de,de,AMBIGUOUS,Motorsporttv.fr@SD;Motorvision.de@SD;MotorvisionPlus.de@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MS Sport,epgshare01.online,DE1#MS.Sport.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MTV,epgshare01.online,CH1#MTV.ch,de,AMBIGUOUS,MTV.br@SD;MTV.de@SD;MTV.fr@SD;MTV.ie@SD;MTV.in@SD;MTV.it@SD;MTV.jp@SD;MTV.lb@SD;MTV.nl@HD;MTV.nl@SD;MTV.nz@SD;MTV.uk@SD;MTV.us@East;MTVAfrica.za@SD;MTVGlobal.uk@SD;MTVLatinAmerica.us@Panregional,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
MTV,epgshare01.online,DE1#MTV.de,de,AMBIGUOUS,MTV.br@SD;MTV.de@SD;MTV.fr@SD;MTV.ie@SD;MTV.in@SD;MTV.it@SD;MTV.jp@SD;MTV.lb@SD;MTV.nl@HD;MTV.nl@SD;MTV.nz@SD;MTV.uk@SD;MTV.us@East;MTVAfrica.za@SD;MTVGlobal.uk@SD;MTVLatinAmerica.us@Panregional,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MTV 80s,epgshare01.online,DE1#MTV.80s.de,de,AMBIGUOUS,MTV80s.uk@SD;MTVClassic.uk@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MTV Brand New,epgshare01.online,DE1#MTV.Brand.New.de,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MTV Hits,epgshare01.online,DE1#MTV.Hits.de,de,AMBIGUOUS,MTVHits.au@SD;MTVHits.fr@SD;MTVHits.uk@SD;MTVHitsEurope.uk@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
MTV Live HD,epgshare01.online,DE1#MTV.Live.HD.de,de,AMBIGUOUS,MTV.ru@SD;MTVLive.uk@SD;MTVLive.us@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
my Canal,epgshare01.online,CH1#my.Canal.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
MySports 10 D,epgshare01.online,CH1#MySports.10.D.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
MySports 10 F,epgshare01.online,CH1#MySports.10.F.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
MySports EDGE,epgshare01.online,CH1#MySports.EDGE.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
n-tv,epgshare01.online,CH1#n-tv.ch,de,AMBIGUOUS,ntv.at@SD;ntv.de@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
NASA TV,epgshare01.online,CH1#NASA.TV.ch,de,AMBIGUOUS,NASATV.us@SD;NASATVPublic.us@SD;NASATVUHD.us@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
Nat Geo HD,epgshare01.online,DE1#Nat.Geo.HD.de,de,AMBIGUOUS,NationalGeographic.de@HD;NationalGeographic.uk@HD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
NAT GEO WILD,epgshare01.online,DE1#NAT.GEO.WILD.de,de,AMBIGUOUS,NationalGeographicWild.fr@SD;NationalGeographicWild.in@SD;NationalGeographicWild.nl@SD;NationalGeographicWild.ru@SD;NationalGeographicWild.tr@SD;NationalGeographicWild.uk@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Nautical Channel,epgshare01.online,DE1#Nautical.Channel.de,de,AMBIGUOUS,NauticalChannel.it@SD;NauticalChannel.pt@HD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
Netflix,epgshare01.online,CH1#Netflix.ch,de,UNMATCHED,,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
NHK World,epgshare01.online,CH1#NHK.World.ch,de,AMBIGUOUS,NHKWorldJapan.jp;NHKWorldJapan.jp@SD,sites/epgshare01.online/epgshare01.online_CH1.channels.xml
NHK World TV,epgshare01.online,DE1#NHK.World.TV.de,de,AMBIGUOUS,NHKWorldJapan.jp@SD;NHKWorldPremium.jp@SD,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
nick,epgshare01.online,DE1#nick.de,de,AMBIGUOUS,Nickelodeon.au@SD;Nickelodeon.br@SD;Nickelodeon.es@SD;Nickelodeon.in@SD;NickelodeonAsia.sg@SD;NickelodeonAustria.at@SD;NickelodeonLatinAmerica.us@Panregional,sites/epgshare01.online/epgshare01.online_DE1.channels.xml
