xmltv_id,name,status,programme_count,selected_site,candidate_count,attempt_count,attempts,reasons
OstWest.de@SD,OstWest,OK,42,web.magentatv.de,2,1,web.magentatv.de:OK:42,broadcast_area=DE;iptv-country=DE;lang=de
Parlamentsfernsehen1.de@SD,Deutscher Bundestag,OK,47,tv.blue.ch,1,1,tv.blue.ch:OK:47,broadcast_area=DE;iptv-country=DE;lang=de
PearlTV.de@SD,pearl.tv HD Shop,OK,168,sky.com,2,1,sky.com:OK:168,broadcast_area=DE;lang=de
PenthousePassion.us@SD,Penthouse Passion,OK,49,web.magentatv.de,1,1,web.magentatv.de:OK:49,lang=de
PerryMason.us@SD,Perry Mason,OK,33,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:33,lang=de
PinkExtra.rs@SD,Pink Extra,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
PinkFilm.rs@SD,Pink Film,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
PinkMusic.rs@SD,Pink Music,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
PinkPlus.rs@SD,Pink Plus,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
PlayboyTVEurope.us@SD,Playboy Europe,OK,208,web.magentatv.de,1,1,web.magentatv.de:OK:208,lang=de
PlutoTVAction.de@DACH,Pluto TV Action,OK,22,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:22,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVAction.de@UK,Pluto TV Action,OK,23,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:23,broadcast_area=DE
PlutoTVAction.de@UKPlus,Pluto TV Action+,OK,41,pluto.tv,1,1,pluto.tv:OK:41,broadcast_area=DE
PlutoTVAction.de@UKPlus2,Pluto TV Action,OK,56,pluto.tv,1,1,pluto.tv:OK:56,broadcast_area=DE
PlutoTVAdultAnimation.de@DACH,Pluto TV Adult Animation,OK,75,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:75,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVAnimals.de@DACH,Pluto TV Animals,OK,35,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:35,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVAnimals.de@UK,Pluto TV Animals,OK,39,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:39,broadcast_area=DE
PlutoTVAnime.de@DACH,Pluto TV Anime,OK,63,pluto.tv,2,2,i.mjh.nz:TIMEOUT:0;pluto.tv:OK:63,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVAnime.de@ES,Pluto TV Anime,OK,28,i.mjh.nz,2,1,i.mjh.nz:OK:28,broadcast_area=DE
PlutoTVAnime.de@IT,Pluto TV Anime,OK,33,i.mjh.nz,2,1,i.mjh.nz:OK:33,broadcast_area=DE
PlutoTVBritischeSerien.de@DACH,Pluto TV Britische Serien,OK,19,i.mjh.nz,2,1,i.mjh.nz:OK:19,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVBudTerence.de@FI,Pluto TV Bud & Terence,OK,22,pluto.tv,1,1,pluto.tv:OK:22,broadcast_area=DE
PlutoTVComedyTherapie.de@DACH,Pluto TV Comedy Therapie,NO_EPG,0,,2,2,i.mjh.nz:OK:0;pluto.tv:OK:0,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVCrime.de@DACH,Pluto TV Crime,OK,10,i.mjh.nz,2,1,i.mjh.nz:OK:10,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVCrime.de@UK,Pluto TV Crime,OK,26,i.mjh.nz,2,1,i.mjh.nz:OK:26,broadcast_area=DE
PlutoTVCrime.de@UKPlus,Pluto TV Crime+,OK,53,pluto.tv,1,1,pluto.tv:OK:53,broadcast_area=DE
PlutoTVDeutscheComedy.de@DACH,Pluto TV Deutsche Comedy,OK,18,i.mjh.nz,2,1,i.mjh.nz:OK:18,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVEmmanuelleFilme.de@DACH,Pluto TV Emmanuelle Filme,OK,17,i.mjh.nz,2,1,i.mjh.nz:OK:17,broadcast_area=DE;lang=de
PlutoTVExplore.de@DACH,Pluto TV Explore,OK,14,i.mjh.nz,2,1,i.mjh.nz:OK:14,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVFerneGalaxien.de@DACH,Pluto TV Ferne Galaxien,OK,52,pluto.tv,2,2,i.mjh.nz:OK:0;pluto.tv:OK:52,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVFood.de@DACH,Pluto TV Food,OK,20,i.mjh.nz,2,1,i.mjh.nz:OK:20,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVFood.de@UK,Pluto TV Food,OK,18,i.mjh.nz,2,1,i.mjh.nz:OK:18,broadcast_area=DE
PlutoTVFranBesteMamaMomente.de@DACH,Pluto TV Fran: Beste Mama-Momente,OK,32,pluto.tv,2,2,i.mjh.nz:OK:0;pluto.tv:OK:32,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVHeisseNachteRetro.de@DACH,Pluto TV Heiße Nächte Retro,OK,16,i.mjh.nz,2,1,i.mjh.nz:OK:16,broadcast_area=DE;lang=de
PlutoTVHistorischeSerien.de@DACH,Pluto TV Historische Serien,OK,11,i.mjh.nz,2,1,i.mjh.nz:OK:11,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVHistory.de@DACH,Pluto TV History,OK,11,i.mjh.nz,2,1,i.mjh.nz:OK:11,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVHistory.de@UK,Pluto TV History,OK,16,i.mjh.nz,2,1,i.mjh.nz:OK:16,broadcast_area=DE
PlutoTVHorror.de@DACH,Pluto TV Horror,OK,24,i.mjh.nz,2,1,i.mjh.nz:OK:24,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVHorror.de@ES,Pluto TV Horror,OK,10,i.mjh.nz,2,1,i.mjh.nz:OK:10,broadcast_area=DE
PlutoTVHorror.de@IT,Pluto TV Horror,OK,9,i.mjh.nz,2,1,i.mjh.nz:OK:9,broadcast_area=DE
PlutoTVHorror.de@UK,Pluto TV Horror,OK,13,i.mjh.nz,2,1,i.mjh.nz:OK:13,broadcast_area=DE
PlutoTVHorrorSerien.de@DACH,Pluto TV Horror-Serien,OK,19,i.mjh.nz,2,1,i.mjh.nz:OK:19,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVKultComedies.de@DACH,Pluto TV Kult Comedies,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVKultfilme.de@DACH,Pluto TV Kultfilme,OK,6,i.mjh.nz,2,1,i.mjh.nz:OK:6,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVMovies.de@DACH,Pluto TV Movies,OK,6,i.mjh.nz,2,1,i.mjh.nz:OK:6,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVMovies.de@UK,Pluto TV Movies,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE
PlutoTVMystery.de@DACH,Pluto TV Mystery,OK,12,i.mjh.nz,2,1,i.mjh.nz:OK:12,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVNature.de@DACH,Pluto TV Nature,OK,11,i.mjh.nz,2,1,i.mjh.nz:OK:11,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVNordicCrime.de@DACH,Pluto TV Nordic Crime,OK,12,i.mjh.nz,2,1,i.mjh.nz:OK:12,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVParanormal.de@DACH,Pluto TV Paranormal,OK,11,i.mjh.nz,2,1,i.mjh.nz:OK:11,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVParanormal.de@ES,Pluto TV Paranormal,OK,15,i.mjh.nz,2,1,i.mjh.nz:OK:15,broadcast_area=DE
PlutoTVParanormal.de@FR,Pluto TV Paranormal,OK,13,i.mjh.nz,2,1,i.mjh.nz:OK:13,broadcast_area=DE
PlutoTVParanormal.de@IT,Pluto TV Paranormal,OK,15,i.mjh.nz,2,1,i.mjh.nz:OK:15,broadcast_area=DE
PlutoTVParanormal.de@UK,Pluto TV Paranormal,OK,17,i.mjh.nz,2,1,i.mjh.nz:OK:17,broadcast_area=DE
PlutoTVParanormal.de@UKPlus,Pluto TV Paranormal+,OK,32,pluto.tv,1,1,pluto.tv:OK:32,broadcast_area=DE
PlutoTVPolizeiserien.de@DACH,Pluto TV Polizeiserien,OK,11,i.mjh.nz,2,1,i.mjh.nz:OK:11,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVReality.de@DACH,Pluto TV Reality,NO_EPG,0,,2,2,i.mjh.nz:OK:0;pluto.tv:OK:0,broadcast_area=DE;lang=de
PlutoTVReality.de@FR,Pluto TV Pride,OK,28,i.mjh.nz,2,1,i.mjh.nz:OK:28,broadcast_area=DE
PlutoTVReality.de@UK,Pluto TV Reality,OK,22,i.mjh.nz,2,1,i.mjh.nz:OK:22,broadcast_area=DE
PlutoTVReportagen.de@DACH,Pluto TV Reportagen,OK,10,i.mjh.nz,2,1,i.mjh.nz:OK:10,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVRomance.de@UKPlus,Pluto TV Romance+,OK,33,pluto.tv,1,1,pluto.tv:OK:33,broadcast_area=DE
PlutoTVSanfteBeruhrungen.de@DACH,Pluto TV Sanfte Berührungen,OK,15,i.mjh.nz,2,1,i.mjh.nz:OK:15,broadcast_area=DE;lang=de
PlutoTVSciFi.de@DACH,Pluto TV Sci-Fi,OK,10,i.mjh.nz,2,1,i.mjh.nz:OK:10,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVSciFi.de@ES,Pluto TV Sci-Fi,OK,8,i.mjh.nz,2,1,i.mjh.nz:OK:8,broadcast_area=DE
PlutoTVSciFi.de@FI,Pluto TV Sci-Fi,OK,38,pluto.tv,1,1,pluto.tv:OK:38,broadcast_area=DE
PlutoTVSciFi.de@IT,Pluto TV Sci-Fi,OK,8,i.mjh.nz,2,1,i.mjh.nz:OK:8,broadcast_area=DE
PlutoTVSciFi.de@UK,Pluto TV Sci-Fi,OK,8,i.mjh.nz,2,1,i.mjh.nz:OK:8,broadcast_area=DE
PlutoTVSciFi.de@UKPlus,Pluto TV Sci-Fi,NO_EPG,0,,1,1,pluto.tv:OK:0,broadcast_area=DE
PlutoTVScience.de@DACH,Pluto TV Science,OK,13,i.mjh.nz,2,1,i.mjh.nz:OK:13,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVScience.de@UK,Pluto TV Science,OK,15,i.mjh.nz,2,1,i.mjh.nz:OK:15,broadcast_area=DE
PlutoTVSerie.de@DACH,Pluto TV Serie,OK,13,i.mjh.nz,2,1,i.mjh.nz:OK:13,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVSerie.de@DACHPlus,Pluto TV Serie+,OK,40,pluto.tv,1,1,pluto.tv:OK:40,broadcast_area=DE;lang=de
PlutoTVSerie.de@IT,Pluto TV Serie,OK,16,i.mjh.nz,2,1,i.mjh.nz:OK:16,broadcast_area=DE
PlutoTVSerie.de@ITPlus,Pluto TV Serie+,OK,43,pluto.tv,1,1,pluto.tv:OK:43,broadcast_area=DE
PlutoTVSitcoms.de@DACH,Pluto TV Sitcoms,OK,26,i.mjh.nz,2,1,i.mjh.nz:OK:26,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVSitcoms.de@DACHPlus,Pluto TV Sitcoms+,OK,95,pluto.tv,1,1,pluto.tv:OK:95,broadcast_area=DE;lang=de
PlutoTVSitcoms.de@UK,Pluto TV Sitcoms,OK,33,i.mjh.nz,2,1,i.mjh.nz:OK:33,broadcast_area=DE
PlutoTVSnooker900.de@DACH,Pluto TV Snooker 900,OK,6,i.mjh.nz,2,1,i.mjh.nz:OK:6,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVSnooker900.de@ES,Pluto TV Snooker 900,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE
PlutoTVSnooker900.de@FI,Pluto TV Snooker 900,OK,23,pluto.tv,1,1,pluto.tv:OK:23,broadcast_area=DE
PlutoTVSnooker900.de@FR,Pluto TV Snooker 900,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE
PlutoTVSnooker900.de@IT,Pluto TV Snooker 900,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE
PlutoTVSnooker900.de@UK,Pluto TV Snooker 900,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE
PlutoTVSpace.de@DACH,Pluto TV Space,OK,19,i.mjh.nz,2,1,i.mjh.nz:OK:19,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVSpace.de@UK,Pluto TV Space,OK,24,i.mjh.nz,2,1,i.mjh.nz:OK:24,broadcast_area=DE
PlutoTVStarTrek.de@DACH,Pluto TV Star Trek,OK,12,i.mjh.nz,2,1,i.mjh.nz:OK:12,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVStarTrekAnimation.de@DACH,Pluto TV Star Trek: Animation,OK,23,i.mjh.nz,2,1,i.mjh.nz:OK:23,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVTrueCrime.de@DACH,Pluto TV True Crime,OK,12,i.mjh.nz,2,1,i.mjh.nz:OK:12,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVTrueCrime.de@ES,Pluto TV True Crime,OK,15,i.mjh.nz,2,1,i.mjh.nz:OK:15,broadcast_area=DE
PlutoTVTrueCrime.de@FI,Pluto TV True Crime,OK,55,pluto.tv,1,1,pluto.tv:OK:55,broadcast_area=DE
PlutoTVTrueCrime.de@IT,Pluto TV True Crime,OK,19,i.mjh.nz,2,1,i.mjh.nz:OK:19,broadcast_area=DE
PlutoTVWestern.de@DACH,Pluto TV Western,OK,7,i.mjh.nz,2,1,i.mjh.nz:OK:7,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVWestern.de@ES,Pluto TV Western,OK,9,i.mjh.nz,2,1,i.mjh.nz:OK:9,broadcast_area=DE
PlutoTVWestern.de@IT,Pluto TV Western,OK,9,i.mjh.nz,2,1,i.mjh.nz:OK:9,broadcast_area=DE
PlutoTVWesternSerien.de@DACH,Pluto TV Western Serien,OK,16,i.mjh.nz,2,1,i.mjh.nz:OK:16,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVWorstofBundy.de@DACH,Pluto TV Worst of Bundy,OK,1,pluto.tv,2,2,i.mjh.nz:OK:0;pluto.tv:OK:1,broadcast_area=DE;iptv-country=DE;lang=de
PlutoTVheisseNachte.de@DACH,Pluto TV heiße Nächte,OK,16,i.mjh.nz,2,1,i.mjh.nz:OK:16,broadcast_area=DE;lang=de
PremiumShoppingTV.ch@SD,Premium Shopping,OK,49,tv.blue.ch,1,1,tv.blue.ch:OK:49,lang=de
ProSieben.de@SD,ProSieben,OK,246,web.magentatv.de,22,1,web.magentatv.de:OK:246,broadcast_area=DE;iptv-country=DE;lang=de
ProSiebenAustria.at@HD,ProSieben HD Austria,OK,229,sky.com,1,1,sky.com:OK:229,lang=de
ProSiebenAustria.at@SD,ProSieben Austria,OK,229,sky.com,2,1,sky.com:OK:229,lang=de
ProSiebenFun.de@HD,ProSieben FUN HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
ProSiebenFun.de@SD,ProSieben FUN,OK,309,web.magentatv.de,3,1,web.magentatv.de:OK:309,broadcast_area=DE;lang=de
ProSiebenMaxx.de@HD,Pro7 MAXX HD,OK,326,sky.com,2,1,sky.com:OK:326,broadcast_area=DE;lang=de
ProSiebenMaxx.de@SD,ProSieben MAXX,OK,334,web.magentatv.de,5,1,web.magentatv.de:OK:334,broadcast_area=DE;lang=de
ProSiebenMaxxAustria.at@SD,Pro7 MAXX HD Austria,OK,274,sky.com,3,1,sky.com:OK:274,lang=de
ProSiebenSchweiz.ch@SD,ProSieben Schweiz,OK,245,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:245,lang=de
Puls24.at@HD,PULS 24 HD,OK,182,sky.com,2,1,sky.com:OK:182,lang=de
Puls24.at@SD,Puls 24,NO_EPG,0,,1,1,tv.blue.ch:OK:0,lang=de
Puls4.at@HD,PULS 4 HD Austria,OK,162,sky.com,2,1,sky.com:OK:162,lang=de
Puls4.at@SD,PULS 4 Austria,OK,162,sky.com,3,1,sky.com:OK:162,lang=de
PulsAcht.ch@SD,Puls 8,OK,198,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:198,lang=de
QS24tv.ch@SD,QS24,NO_EPG,0,,1,1,teleboy.ch:OK:0,lang=de
QVC.de@HD,QVC HD,OK,168,sky.com,2,1,sky.com:OK:168,broadcast_area=DE;lang=de
QVC.de@SD,QVC,OK,168,web.magentatv.de,3,1,web.magentatv.de:OK:168,broadcast_area=DE;iptv-country=DE;lang=de
QVCStyle.de@SD,QVC STYLE HD,OK,168,sky.com,3,1,sky.com:OK:168,broadcast_area=DE;iptv-country=DE;lang=de
QVCZwei.de@HD,QVC ZWEI HD,OK,168,sky.com,1,1,sky.com:OK:168,broadcast_area=DE;lang=de
R9.at@HD,R9 Oesterreich HD,OK,304,sky.com,2,1,sky.com:OK:304,lang=de
R9.at@SD,R9 Österreich,OK,290,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:290,lang=de
RFH.de@SD,RFH Regionalfernsehen Harz,OK,35,web.magentatv.de,1,1,web.magentatv.de:OK:35,broadcast_area=DE;iptv-country=DE;lang=de
RFO.de@SD,RFO,OK,780,web.magentatv.de,2,1,web.magentatv.de:OK:780,broadcast_area=DE;iptv-country=DE;lang=de
RNF.de@SD,RNF,NO_EPG,0,,1,1,web.magentatv.de:OK:0,broadcast_area=DE;lang=de
RTL.de@Austria,RTL HD Austria,OK,169,sky.com,2,1,sky.com:OK:169,broadcast_area=DE;lang=de
RTL.de@HD,RTL Deutschland HD,OK,356,pickx.be,3,1,pickx.be:OK:356,broadcast_area=DE;lang=de
RTL.de@SD,RTL,OK,181,web.magentatv.de,30,1,web.magentatv.de:OK:181,broadcast_area=DE;lang=de
RTL.hr@SD,RTL,OK,174,nostv.pt,1,1,nostv.pt:OK:174,lang=de
RTLCrime.de@HD,RTL Crime HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
RTLCrime.de@SD,RTL Crime,OK,231,web.magentatv.de,5,1,web.magentatv.de:OK:231,broadcast_area=DE;lang=de
RTLHessen.de@SD,RTL Hessen,OK,181,web.magentatv.de,1,1,web.magentatv.de:OK:181,broadcast_area=DE;lang=de
RTLLiving.de@HD,RTL Living HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
RTLLiving.de@SD,RTL Living,OK,221,web.magentatv.de,6,1,web.magentatv.de:OK:221,broadcast_area=DE;lang=de
RTLNordHamburgSchleswigHolstein.de@SD,RTL Hamburg & Schleswig-Holstein,OK,181,web.magentatv.de,2,1,web.magentatv.de:OK:181,broadcast_area=DE;lang=de
RTLNordNiedersachsenBremen.de@SD,RTL Bremen & Niedersachsen,OK,181,web.magentatv.de,2,1,web.magentatv.de:OK:181,broadcast_area=DE;lang=de
RTLPassion.de@HD,RTL Passion HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
RTLPassion.de@SD,RTL Passion,OK,313,web.magentatv.de,4,1,web.magentatv.de:OK:313,broadcast_area=DE;lang=de
RTLSuper.de@HD,SUPER RTL HD,OK,447,sky.com,2,1,sky.com:OK:447,broadcast_area=DE;iptv-country=DE;lang=de
RTLSuper.de@SD,Super RTL,OK,461,web.magentatv.de,21,1,web.magentatv.de:OK:461,broadcast_area=DE;lang=de
RTLWest.de@SD,RTL Nordrhein-Westfalen,OK,181,web.magentatv.de,2,1,web.magentatv.de:OK:181,broadcast_area=DE;lang=de
RTLZwei.de@HD,RTLZWEI HD,OK,143,sky.com,3,1,sky.com:OK:143,broadcast_area=DE;lang=de
RTLZwei.de@SD,RTLZWEI,OK,148,web.magentatv.de,19,1,web.magentatv.de:OK:148,broadcast_area=DE;lang=de
RTLup.de@HD,RTLup HD,OK,207,sky.com,3,1,sky.com:OK:207,broadcast_area=DE;lang=de
RTLup.de@SD,RTLup,OK,213,web.magentatv.de,7,1,web.magentatv.de:OK:213,broadcast_area=DE;lang=de
RTSSvet.rs@HD,RTS Svet HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
RadioBremenFernsehen.de@SD,Radio Bremen TV,OK,298,web.magentatv.de,4,1,web.magentatv.de:OK:298,broadcast_area=DE;iptv-country=DE;lang=de
RadioPilatusTV.ch@SD,Radio Pilatus TV,OK,38,tv.blue.ch,1,1,tv.blue.ch:OK:38,lang=de
Rai1.it@SD,Rai 1,OK,230,web.magentatv.de,1,1,web.magentatv.de:OK:230,lang=de
Rai2.it@SD,Rai 2,OK,251,web.magentatv.de,1,1,web.magentatv.de:OK:251,lang=de
Rai3.it@HD,Rai 3,OK,227,web.magentatv.de,1,1,web.magentatv.de:OK:227,lang=de
RaiNews24.it@SD,RAI News 24,OK,527,sky.com,1,1,sky.com:OK:527,lang=de
RedBullTV.at@AU,Red Bull TV (AU),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE
RedBullTV.at@BR,Red Bull TV (BR),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE
RedBullTV.at@DE,Red Bull TV (DE),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE;iptv-country=DE;lang=de
RedBullTV.at@ES,Red Bull TV (ES),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE
RedBullTV.at@EUMENA,Red Bull TV (engl.),NO_EPG,0,,2,2,teleboy.ch:OK:0;watch.whaletvplus.com:OK:0,broadcast_area=DE
RedBullTV.at@SD,Red Bull TV,OK,230,web.magentatv.de,4,1,web.magentatv.de:OK:230,broadcast_area=DE;lang=de
RedBullTV.at@UK,Red Bull TV (UK),NO_EPG,0,,1,1,watch.whaletvplus.com:OK:0,broadcast_area=DE
RedBullTV.at@US,Red Bull TV,OK,113,i.mjh.nz,1,1,i.mjh.nz:OK:113,broadcast_area=DE
RedlightHD.nl@SD,Redlight HD,NO_EPG,0,,1,1,programtv.onet.pl:TIMEOUT:0,lang=de
RegioTVplus.ch@SD,regioTVplus,OK,343,tv.blue.ch,1,1,tv.blue.ch:OK:343,lang=de
RennsteigTV.de@SD,Rennsteig.TV,OK,105,web.magentatv.de,1,1,web.magentatv.de:OK:105,broadcast_area=DE;lang=de
RheinMainTV.de@SD,rheinmaintv,NO_EPG,0,,1,1,programtv.onet.pl:TIMEOUT:0,broadcast_area=DE
RheinweltenTV.ch@SD,Rheinwelten TV,OK,276,tv.blue.ch,1,1,tv.blue.ch:OK:276,lang=de
RiC.de@SD,RiC,OK,247,sky.com,4,1,sky.com:OK:247,broadcast_area=DE;iptv-country=DE;lang=de
RiffTrax.us@US,RiffTrax,OK,4,i.mjh.nz,4,1,i.mjh.nz:OK:4,broadcast_area=DE
RockAntenne.de@SD,ROCK ANTENNE,NO_EPG,0,,1,1,sky.com:OK:0,broadcast_area=DE;iptv-country=DE;lang=de
RomanceTV.de@HD,Romance TV HD,OK,142,sky.com,2,1,sky.com:OK:142,broadcast_area=DE;lang=de
RomanceTV.de@SD,Romance TV,OK,148,web.magentatv.de,4,1,web.magentatv.de:OK:148,broadcast_area=DE;lang=de
S1.ch@SD,S1,OK,125,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:125,lang=de
SAT.1RheinlandPfalzHessen.de,SAT.1 Rheinland Pfalz & Hessen,NO_EPG,0,,1,1,tvprofil.com:OK:0,lang=de
SAT1.de@HD,SAT.1 HD,OK,151,sky.com,2,1,sky.com:OK:151,broadcast_area=DE;lang=de
SAT1.de@SD,SAT.1,OK,157,web.magentatv.de,19,1,web.magentatv.de:OK:157,broadcast_area=DE;lang=de
SAT1Austria.at@HD,SAT.1 HD Austria,OK,155,sky.com,1,1,sky.com:OK:155,lang=de
SAT1Austria.at@SD,SAT.1 A,OK,155,sky.com,2,1,sky.com:OK:155,lang=de
SAT1Gold.de@HD,SAT.1 Gold HD,OK,211,sky.com,2,1,sky.com:OK:211,broadcast_area=DE;lang=de
SAT1Gold.de@SD,SAT.1 GOLD,OK,217,web.magentatv.de,9,1,web.magentatv.de:OK:217,broadcast_area=DE;iptv-country=DE;lang=de
SAT1GoldAustria.at@SD,SAT.1 Gold HD Austria,OK,191,sky.com,3,1,sky.com:OK:191,lang=de
SAT1NRW.de@SD,SAT.1 Nordrhein-Westfalen,OK,157,web.magentatv.de,2,1,web.magentatv.de:OK:157,broadcast_area=DE;lang=de
SAT1emotions.de@HD,SAT.1 emotions HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
SAT1emotions.de@SD,SAT.1 emotions,OK,225,web.magentatv.de,2,1,web.magentatv.de:OK:225,broadcast_area=DE;lang=de
SRF1.ch@SD,SRF 1,NO_EPG,0,,3,2,programtv.onet.pl:TIMEOUT:0;teleboy.ch:OK:0,lang=de
SRFernsehen.de@HD,SR Fernsehen HD,OK,254,sky.com,1,1,sky.com:OK:254,broadcast_area=DE;lang=de
SRFernsehen.de@SD,SR Fernsehen,OK,260,web.magentatv.de,4,1,web.magentatv.de:OK:260,broadcast_area=DE;iptv-country=DE;lang=de
SRFinfo.ch@HD,SRF info HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,lang=de
SRFinfo.ch@SD,SRF info,OK,555,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:555,lang=de
SRFzwei.ch@SD,SRF Zwei,NO_EPG,0,,3,2,programtv.onet.pl:TIMEOUT:0;teleboy.ch:OK:0,lang=de
SWRFernsehenBadenWurttemberg.de@SD,SWR Fernsehen BW,OK,235,web.magentatv.de,5,1,web.magentatv.de:OK:235,broadcast_area=DE;iptv-country=DE;lang=de
SWRFernsehenHD.de@SD,SWR,OK,228,tv.sfr.fr,1,1,tv.sfr.fr:OK:228,broadcast_area=DE
SWRFernsehenRheinlandPfalz.de@SD,SWR Fernsehen RP,OK,236,web.magentatv.de,2,1,web.magentatv.de:OK:236,broadcast_area=DE;iptv-country=DE;lang=de
SYFY.de@HD,Syfy HD,NO_EPG,0,,1,1,tv.magenta.at:OK:0,broadcast_area=DE;lang=de
SYFY.de@SD,Sky Sci-Fi,OK,213,web.magentatv.de,4,1,web.magentatv.de:OK:213,broadcast_area=DE;lang=de
SachsenEins.de@SD,SACHSEN EINS,OK,319,sky.com,1,1,sky.com:OK:319,broadcast_area=DE;iptv-country=DE;lang=de
SachsenFernsehenChemnitz.de@SD,Chemnitz Fernsehen,OK,323,web.magentatv.de,1,1,web.magentatv.de:OK:323,broadcast_area=DE;iptv-country=DE;lang=de
SachsenFernsehenDresden.de@SD,Dresden Fernsehen,OK,320,web.magentatv.de,1,1,web.magentatv.de:OK:320,broadcast_area=DE;iptv-country=DE;lang=de
SachsenFernsehenLeipzig.de@SD,Leipzig Fernsehen,OK,323,web.magentatv.de,1,1,web.magentatv.de:OK:323,broadcast_area=DE;iptv-country=DE;lang=de
SalveTV.de@SD,salve.tv,OK,94,web.magentatv.de,1,1,web.magentatv.de:OK:94,broadcast_area=DE;iptv-country=DE;lang=de
SchaffhauserFernsehen.ch@SD,Schaffhauser Fernsehen,OK,493,tv.blue.ch,2,2,teleboy.ch:OK:0;tv.blue.ch:OK:493,lang=de
